transaction_id,date,description,amount,category,is_duplicate,is_anomaly
TXN100719,2025-03-01,PF #0233 MONTHLY,-24.82,Healthcare,False,False
TXN100720,2025-03-01,WIRE TRANSFER INTL EXCSQXDE3,-847.86,Miscellaneous,False,True
TXN100721,2025-03-01,MAIN ST DINER,-26.95,Food,False,False
TXN100722,2025-03-01,RENT - PROPERTY MGMT CO,-1854.3,Bills,False,False
TXN100723,2025-03-02,NETFLIX.COM,-15.53,Entertainment,False,False
TXN100724,2025-03-02,PF #0233 MONTHLY,-17.2,Healthcare,False,False
TXN100725,2025-03-02,VENMO*TRANSFER,-22.67,Miscellaneous,False,False
TXN100726,2025-03-03,CITY MED GROUP CO-PAY,-226.02,Healthcare,False,False
TXN100727,2025-03-03,NIKE STORE #221,-211.38,Shopping,False,False
TXN100728,2025-03-04,CASH WITHDRAWAL ATM,-186.32,Miscellaneous,False,False
TXN100729,2025-03-04,UBER TECHNOLOGIES,-10.19,Travel,False,False
TXN100730,2025-03-04,VENMO*TRANSFER,-36.03,Miscellaneous,False,False
TXN100731,2025-03-04,TRADER JOES,-89.31,Food,False,False
TXN100732,2025-03-05,VANGUARD GRP,-533.5,Investment,False,False
TXN100733,2025-03-07,BEST BUY 00003210,-120.57,Shopping,False,False
TXN100734,2025-03-07,COURSERA INC,-41.03,Education,False,False
TXN100735,2025-03-08,ETSY.COM - SHOP12,-61.04,Shopping,False,False
TXN100736,2025-03-08,STARBUCKS #04521,-7.01,Food,False,False
TXN100737,2025-03-08,SPOTIFY USA,-11.03,Entertainment,False,False
TXN100738,2025-03-09,CITY MED GROUP CO-PAY,-43.13,Healthcare,False,False
TXN100739,2025-03-09,WHOLEFDS MKT #102,-135.56,Food,False,False
TXN100740,2025-03-09,Target.com,-121.69,Shopping,False,False
TXN100741,2025-03-12,NIKE STORE #221,-153.6,Shopping,False,False
TXN100742,2025-03-12,PF #0233 MONTHLY,-14.28,Healthcare,False,False
TXN100743,2025-03-12,COMCAST XFINITY,-90.25,Utilities,False,False
TXN100744,2025-03-14,TARGET T-1453,-136.1,Shopping,False,False
TXN100745,2025-03-14,ACME CORP DIRECT DEPOSIT,3274.09,Salary,False,False
TXN100746,2025-03-14,STARBUCKS #04521,-9.04,Food,False,False
TXN100747,2025-03-15,WHOLEFDS MKT #102,-139.65,Food,False,False
TXN100748,2025-03-15,CVS/PHARMACY #6532,-42.27,Healthcare,False,False
TXN100749,2025-03-15,VERIZON WRLS,-74.46,Utilities,False,False
TXN100750,2025-03-16,VENMO*TRANSFER,-32.02,Miscellaneous,False,False
TXN100751,2025-03-17,THE CORNER DINER LLC,-31.8,Food,False,False
TXN100752,2025-03-18,CASH WITHDRAWAL ATM,-122.23,Miscellaneous,False,False
TXN100753,2025-03-19,NETFLIX 1888-638-3549,-17.62,Entertainment,False,False
TXN100754,2025-03-20,STATE FARM INS,-144.65,Bills,False,False
TXN100755,2025-03-20,Etsy Inc,-49.51,Shopping,False,False
TXN100756,2025-03-20,SPOTIFY P1A2B3,-12.63,Entertainment,False,False
TXN100757,2025-03-22,CVS PHARM,-21.32,Healthcare,False,False
TXN100758,2025-03-24,"DoorDash, Inc.",-23.06,Food,False,False
TXN100759,2025-03-24,UBER *TRIP,-46.3,Travel,False,False
TXN100760,2025-03-25,AMC.COM,-41.0,Entertainment,False,False
TXN100761,2025-03-25,CVS/PHARMACY #6532,-58.1,Healthcare,False,False
TXN100762,2025-03-27,THE CORNER DINER LLC,-30.5,Food,False,False
TXN100763,2025-03-27,PAYPAL *ETSY,-16.94,Shopping,False,False
TXN100764,2025-03-28,ACME CORP DIRECT DEPOSIT,3878.0,Salary,False,False
TXN100765,2025-03-28,DD *DOORDASH,-52.24,Food,False,False
TXN100766,2025-03-28,AMZN Mktp US,-216.12,Shopping,False,False
TXN100767,2025-03-28,AMAZON MKTPLACE PMTS,-89.32,Shopping,False,False
TXN100768,2025-03-29,DD *DOORDASH,-53.02,Food,False,False
TXN100769,2025-03-30,Best Buy,-657.52,Shopping,False,False
TXN100770,2025-03-30,NETFLIX 1888-638-3549,-20.39,Entertainment,False,False
TXN100771,2025-03-30,CITY MEDICAL GRP,-34.29,Healthcare,False,False
TXN100772,2025-03-30,STARBUCKS COFFEE CO,-6.11,Food,False,False
TXN100773,2025-03-31,Airbnb Inc,-396.54,Travel,False,False
TXN100774,2025-03-31,Marriott International,-182.23,Travel,False,False
TXN100775,2025-04-02,PF #0233 MONTHLY,-25.15,Healthcare,False,False
TXN100776,2025-04-02,RENT - PROPERTY MGMT CO,-1831.97,Bills,False,False
TXN100777,2025-04-02,CHIPOTLE MEXICAN GRILL,-16.6,Food,False,False
TXN100778,2025-04-04,NETFLIX.COM,-15.56,Entertainment,False,False
TXN100779,2025-04-04,TARGET 00021453,-92.33,Shopping,False,False
TXN100780,2025-04-05,VENMO*TRANSFER,-106.78,Miscellaneous,False,False
TXN100781,2025-04-05,Nike Inc,-217.88,Shopping,False,False
TXN100782,2025-04-05,VANGUARD GRP,-467.15,Investment,False,False
TXN100783,2025-04-06,SPOTIFY USA,-10.86,Entertainment,False,False
TXN100784,2025-04-06,PLANET FITNESS,-21.43,Healthcare,False,False
TXN100785,2025-04-07,Main Street Diner,-31.7,Food,False,False
TXN100786,2025-04-09,PLANET FITNESS,-23.76,Healthcare,False,False
TXN100787,2025-04-09,NETFLIX 1888-638-3549,-19.45,Entertainment,False,False
TXN100788,2025-04-11,CVS/PHARMACY #6532,-75.96,Healthcare,False,False
TXN100789,2025-04-11,ACME CORP PAYROLL DIRECT DEP,3157.69,Salary,False,False
TXN100790,2025-04-12,TRADER JOE S #543,-58.68,Food,False,False
TXN100791,2025-04-12,WHOLE FOODS MARKET,-56.01,Food,False,False
TXN100792,2025-04-13,COMCAST XFINITY,-90.7,Utilities,False,False
TXN100793,2025-04-14,VERIZON WRLS,-75.87,Utilities,False,False
TXN100794,2025-04-15,TRADER JOES,-19.88,Food,False,False
TXN100795,2025-04-16,Whole Foods,-26.37,Food,False,False
TXN100796,2025-04-16,PAYPAL *ETSY,-74.7,Shopping,False,False
TXN100797,2025-04-19,NIKE.COM,-127.52,Shopping,False,False
TXN100798,2025-04-19,STATE FARM INS,-140.83,Bills,False,False
TXN100799,2025-04-20,WIRE TRANSFER INTL SXVIAPUS1,-4052.34,Miscellaneous,False,True
TXN100800,2025-04-22,Best Buy,-44.05,Shopping,False,False
TXN100801,2025-04-22,NETFLIX.COM,-18.67,Entertainment,False,False
TXN100802,2025-04-22,ATM WITHDRAWAL #4521,-188.22,Miscellaneous,False,False
TXN100803,2025-04-22,CHIPOTLE 2341,-18.44,Food,False,False
TXN100804,2025-04-24,DELTA.COM,-172.21,Travel,False,False
TXN100805,2025-04-25,ACME CORP DIRECT DEPOSIT,3232.9,Salary,False,False
TXN100806,2025-04-25,DOORDASH*RESTAURANT,-45.07,Food,False,False
TXN100807,2025-04-25,Main Street Diner,-25.79,Food,False,False
TXN100808,2025-04-25,DD *DOORDASH,-54.69,Food,False,False
TXN100809,2025-04-27,DD *DOORDASH,-49.39,Food,False,False
TXN100810,2025-04-27,VENMO*TRANSFER,-16.64,Miscellaneous,False,False
TXN100811,2025-04-28,SPOTIFY P1A2B3,-11.7,Entertainment,False,False
TXN100812,2025-04-29,PAYPAL *ETSY,-52.31,Shopping,False,False
TXN100813,2025-04-30,WIRE TRANSFER INTL VIKMRCDE3,-1576.5,Miscellaneous,False,True
TXN100814,2025-04-30,ATM WITHDRAWAL #4521,-156.11,Miscellaneous,False,False
TXN100815,2025-05-01,VALVE CORP *STEAM,-58.52,Entertainment,False,False
TXN100816,2025-05-01,PF #0233 MONTHLY,-226.44,Healthcare,False,True
TXN100817,2025-05-01,BESTBUY.COM,-614.31,Shopping,False,False
TXN100818,2025-05-02,Target.com,-70.15,Shopping,False,False
TXN100819,2025-05-03,MAIN ST DINER,-9.84,Food,False,False
TXN100820,2025-05-03,NETFLIX.COM,-15.64,Entertainment,False,False
TXN100821,2025-05-03,PLANET FITNESS,-24.06,Healthcare,False,False
TXN100822,2025-05-05,FIDELITY BROKERAGE,-575.57,Investment,False,False
TXN100823,2025-05-06,Nike Inc,-175.55,Shopping,False,False
TXN100824,2025-05-08,SPOTIFY USA,-11.04,Entertainment,False,False
TXN100825,2025-05-08,AMZN Mktp US,-51.69,Shopping,False,False
TXN100826,2025-05-08,ATM WITHDRAWAL #4521,-100.36,Miscellaneous,False,False
TXN100827,2025-05-08,CITY MEDICAL GRP,-76.29,Healthcare,False,False
TXN100828,2025-05-09,ACME CORP DIRECT DEPOSIT,3151.17,Salary,False,False
TXN100829,2025-05-11,Amazon.com,-101.06,Shopping,False,False
TXN100830,2025-05-11,TRADER JOE S #543,-74.12,Food,False,False
TXN100831,2025-05-11,COMCAST XFINITY,-89.77,Utilities,False,False
TXN100832,2025-05-12,CVS/PHARMACY #6532,-49.32,Healthcare,False,False
TXN100833,2025-05-12,VENMO PAYMENT,-123.29,Miscellaneous,False,False
TXN100834,2025-05-14,CITY MED GROUP CO-PAY,-152.82,Healthcare,False,False
TXN100835,2025-05-14,VERIZON WRLS,-74.43,Utilities,False,False
TXN100836,2025-05-15,TARGET T-1453,-99.57,Shopping,False,False
TXN100837,2025-05-15,DD *DOORDASH,-23.83,Food,False,False
TXN100838,2025-05-15,VENMO PAYMENT,-48.76,Miscellaneous,False,False
TXN100839,2025-05-16,CASH WITHDRAWAL ATM,-120.05,Miscellaneous,False,False
TXN100840,2025-05-16,CASH WITHDRAWAL ATM,-189.49,Miscellaneous,False,False
TXN100841,2025-05-17,THE CORNER DINER LLC,-29.43,Food,False,False
TXN100842,2025-05-19,STATE FARM INS,-140.74,Bills,False,False
TXN100843,2025-05-20,SPOTIFY P1A2B3,-13.25,Entertainment,False,False
TXN100844,2025-05-20,Best Buy,-389.28,Shopping,False,False
TXN100845,2025-05-22,VENMO PAYMENT,-128.15,Miscellaneous,False,False
TXN100846,2025-05-22,STEAMGAMES.COM,-41.56,Entertainment,False,False
TXN100847,2025-05-22,"DoorDash, Inc.",-34.79,Food,False,False
TXN100848,2025-05-22,AMC.COM,-18.21,Entertainment,False,False
TXN100849,2025-05-23,ACME CORP DIRECT DEPOSIT,3208.35,Salary,False,False
TXN100850,2025-05-23,DOORDASH*RESTAURANT,-22.96,Food,False,False
TXN100851,2025-05-23,Marriott International,-161.91,Travel,False,False
TXN100852,2025-05-24,VALVE CORP *STEAM,-11.01,Entertainment,False,False
TXN100853,2025-05-24,MAIN ST DINER,-10.34,Food,False,False
TXN100854,2025-05-24,VENMO PAYMENT,-131.67,Miscellaneous,False,False
TXN100855,2025-05-25,TARGET T-1453,-133.68,Shopping,False,False
TXN100856,2025-05-25,COURSERA.ORG,-47.36,Education,False,False
TXN100857,2025-05-25,BESTBUY.COM,-862.39,Shopping,False,False
TXN100858,2025-05-26,COURSERA INC,-76.49,Education,False,False
TXN100859,2025-05-27,COURSERA INC,-76.5,Education,True,False
TXN100860,2025-05-27,NETFLIX 1888-638-3549,-22.35,Entertainment,False,False
TXN100861,2025-05-28,Main Street Diner,-27.3,Food,False,False
TXN100862,2025-05-30,PLANET FITNESS,-18.28,Healthcare,False,False
TXN100863,2025-05-31,PF #0233 MONTHLY,-25.08,Healthcare,False,False
TXN100864,2025-05-31,STATE UNIVERSITY BURSAR,-2365.0,Education,False,False
TXN100865,2025-05-31,BESTBUY.COM,-253.87,Shopping,False,False
TXN100866,2025-06-01,VALVE CORP *STEAM,-11.41,Entertainment,False,False
TXN100867,2025-06-01,NIKE STORE #221,-203.72,Shopping,False,False
TXN100868,2025-06-01,RENT - PROPERTY MGMT CO,-1855.12,Bills,False,False
TXN100869,2025-06-02,CHIPOTLE MEXICAN GRILL,-13.8,Food,False,False
TXN100870,2025-06-03,COURSERA INC,-39.65,Education,False,False
TXN100871,2025-06-04,VALVE CORP *STEAM,-14.91,Entertainment,False,False
TXN100872,2025-06-04,NETFLIX.COM,-15.36,Entertainment,False,False
TXN100873,2025-06-05,CHIPOTLE 2341,-13.32,Food,False,False
TXN100874,2025-06-05,FIDELITY INV,-246.17,Investment,False,False
TXN100875,2025-06-06,ACME CORP DIRECT DEPOSIT,3121.61,Salary,False,False
TXN100876,2025-06-07,CASH WITHDRAWAL ATM,-119.12,Miscellaneous,False,False
TXN100877,2025-06-07,SPOTIFY USA,-10.98,Entertainment,False,False
TXN100878,2025-06-08,VALVE CORP *STEAM,-34.95,Entertainment,False,False
TXN100879,2025-06-08,MARRIOTT HOTELS,-194.18,Travel,False,False
TXN100880,2025-06-08,TRADER JOES,-25.64,Food,False,False
TXN100881,2025-06-08,VENMO*TRANSFER,-115.69,Miscellaneous,False,False
TXN100882,2025-06-09,ATM WITHDRAWAL #4521,-171.03,Miscellaneous,False,False
TXN100883,2025-06-10,ATM WITHDRAWAL #4521,-157.58,Miscellaneous,False,False
TXN100884,2025-06-11,COMCAST XFINITY,-90.73,Utilities,False,False
TXN100885,2025-06-12,STEAMGAMES.COM,-59.77,Entertainment,False,False
TXN100886,2025-06-13,ATM WITHDRAWAL #4521,-147.29,Miscellaneous,False,False
TXN100887,2025-06-14,CVS/PHARMACY #6532,-49.47,Healthcare,False,False
TXN100888,2025-06-15,VENMO PAYMENT,-94.59,Miscellaneous,False,False
TXN100889,2025-06-15,VERIZON WRLS,-75.01,Utilities,True,False
TXN100890,2025-06-15,VERIZON WRLS,-75.01,Utilities,False,False
TXN100891,2025-06-16,STATE UNIVERSITY BURSAR,-562.93,Education,False,False
TXN100892,2025-06-17,Trader Joe's,-44.96,Food,False,False
TXN100893,2025-06-18,SBUX 04521 SEATTLE WA,-9.64,Food,False,False
TXN100894,2025-06-18,TRADER JOES,-11.46,Food,False,False
TXN100895,2025-06-19,AIRBNB HMXY23,-155.28,Travel,False,False
TXN100896,2025-06-20,STATE FARM INS,-144.06,Bills,False,False
TXN100897,2025-06-20,NETFLIX.COM,-17.3,Entertainment,False,False
TXN100898,2025-06-20,ACME CORP DIRECT DEPOSIT,3146.87,Salary,False,False
TXN100899,2025-06-22,Trader Joe's,-31.46,Food,False,False
TXN100900,2025-06-22,CHIPOTLE MEXICAN GRILL,-19.13,Food,False,False
TXN100901,2025-06-22,Starbucks Coffee,-11.65,Food,False,False
TXN100902,2025-06-22,PLANET FITNESS,-24.85,Healthcare,False,False
TXN100903,2025-06-22,CHIPOTLE MEXICAN GRILL,-19.14,Food,True,False
TXN100904,2025-06-24,WFM 102 AUSTIN TX,-100.51,Food,False,False
TXN100905,2025-06-24,AIRBNB * HMXY23,-427.15,Travel,False,False
TXN100906,2025-06-24,COURSERA INC,-42.74,Education,False,False
TXN100907,2025-06-27,Amazon.com,-187.21,Shopping,False,False
TXN100908,2025-06-27,Best Buy,-880.16,Shopping,False,False
TXN100909,2025-06-27,AMAZON.COM*A1B2C3,-56.71,Shopping,False,False
TXN100910,2025-06-27,AMAZON.COM*A1B2C3,-157.0,Shopping,False,False
TXN100911,2025-06-28,ENTERPRISE RAC,-152.17,Travel,False,False
TXN100912,2025-06-28,NETFLIX 1888-638-3549,-22.23,Entertainment,False,False
TXN100913,2025-06-28,Enterprise,-71.19,Travel,False,False
TXN100914,2025-06-29,BEST BUY 00003210,-866.29,Shopping,False,False
TXN100915,2025-07-01,PF #0233 MONTHLY,-25.15,Healthcare,False,False
TXN100916,2025-07-01,SPOTIFY P1A2B3,-16.56,Entertainment,False,False
TXN100917,2025-07-02,NETFLIX.COM,-15.45,Entertainment,False,False
TXN100918,2025-07-02,RENT - PROPERTY MGMT CO,-1834.14,Bills,False,False
TXN100919,2025-07-02,AMC 00234 ONLINE,-36.25,Entertainment,False,False
TXN100920,2025-07-02,TRADER JOES,-67.55,Food,False,False
TXN100921,2025-07-02,TRADER JOES,-42.63,Food,False,False
TXN100922,2025-07-03,MAIN ST DINER,-29.55,Food,False,False
TXN100923,2025-07-04,ACME CORP PAYROLL DIRECT DEP,3207.87,Salary,False,False
TXN100924,2025-07-05,FIDELITY BROKERAGE,-308.94,Investment,False,False
TXN100925,2025-07-05,AMAZON MKTPLACE PMTS,-19.38,Shopping,False,False
TXN100926,2025-07-06,AIRBNB HMXY23,-601.59,Travel,False,False
TXN100927,2025-07-06,SPOTIFY USA,-11.29,Entertainment,False,False
TXN100928,2025-07-07,Marriott International,-527.57,Travel,False,False
TXN100929,2025-07-11,COMCAST XFINITY,-89.03,Utilities,False,False
TXN100930,2025-07-13,ENTERPRISE RAC,-389.43,Travel,False,False
TXN100931,2025-07-14,VENMO PAYMENT,-96.95,Miscellaneous,False,False
TXN100932,2025-07-14,VERIZON WRLS,-75.36,Utilities,False,False
TXN100933,2025-07-15,AIRBNB * HMXY23,-229.16,Travel,False,False
TXN100934,2025-07-17,VENMO*TRANSFER,-31.93,Miscellaneous,False,False
TXN100935,2025-07-18,PAYPAL *ETSY,-73.84,Shopping,False,False
TXN100936,2025-07-18,AMAZON.COM*A1B2C3,-64.81,Shopping,False,False
TXN100937,2025-07-18,ACME CORP DIRECT DEPOSIT,3229.54,Salary,False,False
TXN100938,2025-07-18,Trader Joe's,-42.31,Food,False,False
TXN100939,2025-07-19,Airbnb Inc,-568.17,Travel,False,False
TXN100940,2025-07-19,TARGET T-1453,-77.46,Shopping,False,False
TXN100941,2025-07-20,AMC 00234 ONLINE,-15.94,Entertainment,False,False
TXN100942,2025-07-20,CHIPOTLE 2341,-9.86,Food,False,False
TXN100943,2025-07-20,CHIPOTLE MEXICAN GRILL,-13.04,Food,False,False
TXN100944,2025-07-21,STATE FARM INS,-141.68,Bills,False,False
TXN100945,2025-07-22,Etsy Inc,-42.64,Shopping,False,False
TXN100946,2025-07-22,Target.com,-87.41,Shopping,False,False
TXN100947,2025-07-23,AMAZON.COM*A1B2C3,-83.03,Shopping,False,False
TXN100948,2025-07-24,SBUX 04521 SEATTLE WA,-8.58,Food,False,False
TXN100949,2025-07-25,AMC THEATRES,-12.53,Entertainment,False,False
TXN100950,2025-07-25,NIKE STORE #221,-178.04,Shopping,False,False
TXN100951,2025-07-26,SPOTIFY USA,-15.1,Entertainment,False,False
TXN100952,2025-07-26,SPOTIFY USA,-15.11,Entertainment,True,False
TXN100953,2025-07-27,UBER TECHNOLOGIES,-22.35,Travel,False,False
TXN100954,2025-07-27,CHIPOTLE MEXICAN GRILL,-18.96,Food,False,False
TXN100955,2025-07-27,CHIPOTLE MEXICAN GRILL,-10.04,Food,False,False
TXN100956,2025-07-27,ATM WITHDRAWAL #4521,-68.41,Miscellaneous,False,False
TXN100957,2025-07-29,BESTBUY.COM,-851.19,Shopping,False,False
TXN100958,2025-07-30,Main Street Diner,-21.89,Food,False,False
TXN100959,2025-07-31,RENT - PROPERTY MGMT CO,-1834.33,Bills,False,False
TXN100960,2025-07-31,PF #0233 MONTHLY,-24.97,Healthcare,False,False
TXN100961,2025-07-31,SPOTIFY P1A2B3,-11.63,Entertainment,False,False
TXN100962,2025-08-01,Chipotle Online,-13.32,Food,False,False
TXN100963,2025-08-01,ACME CORP PAYROLL DIRECT DEP,3206.85,Salary,False,False
TXN100964,2025-08-01,CHIPOTLE MEXICAN GRILL,-12.69,Food,False,False
TXN100965,2025-08-01,AMC 00234 ONLINE,-52.8,Entertainment,False,False
TXN100966,2025-08-02,CASH WITHDRAWAL ATM,-77.72,Miscellaneous,False,False
TXN100967,2025-08-02,CASH WITHDRAWAL ATM,-76.55,Miscellaneous,False,False
TXN100968,2025-08-02,NIKE STORE #221,-85.38,Shopping,False,False
TXN100969,2025-08-03,Nike Inc,-178.58,Shopping,False,False
TXN100970,2025-08-04,NETFLIX.COM,-15.6,Entertainment,False,False
TXN100971,2025-08-04,TRADER JOE S #543,-60.34,Food,False,False
TXN100972,2025-08-04,NIKE STORE #221,-51.64,Shopping,False,False
TXN100973,2025-08-04,CHIPOTLE MEXICAN GRILL,-11.92,Food,False,False
TXN100974,2025-08-05,NETFLIX 1888-638-3549,-22.56,Entertainment,False,False
TXN100975,2025-08-05,VANGUARD.COM,-281.44,Investment,False,False
TXN100976,2025-08-05,TRADER JOE S #543,-67.95,Food,False,False
TXN100977,2025-08-06,SPOTIFY USA,-11.04,Entertainment,False,False
TXN100978,2025-08-06,Whole Foods,-114.71,Food,False,False
TXN100979,2025-08-07,NETFLIX 1888-638-3549,-20.54,Entertainment,False,False
TXN100980,2025-08-08,WFM 102 AUSTIN TX,-45.25,Food,False,False
TXN100981,2025-08-09,TARGET T-1453,-83.09,Shopping,False,False
TXN100982,2025-08-09,DOORDASH*RESTAURANT,-31.31,Food,False,False
TXN100983,2025-08-09,PAYPAL *ETSY,-56.58,Shopping,False,False
TXN100984,2025-08-10,Nike Inc,-36.99,Shopping,False,False
TXN100985,2025-08-10,Trader Joe's,-88.5,Food,False,False
TXN100986,2025-08-11,COMCAST XFINITY,-88.63,Utilities,False,False
TXN100987,2025-08-13,VENMO PAYMENT,-20.86,Miscellaneous,False,False
TXN100988,2025-08-13,WFM 102 AUSTIN TX,-35.79,Food,False,False
TXN100989,2025-08-14,STATE UNIVERSITY BURSAR,-4362.87,Education,False,False
TXN100990,2025-08-14,ENTERPRISE RENT-A-CAR,-251.49,Travel,False,False
TXN100991,2025-08-15,Enterprise,-257.38,Travel,False,False
TXN100992,2025-08-15,BEST BUY 00003210,-471.84,Shopping,False,False
TXN100993,2025-08-15,VERIZON WRLS,-74.67,Utilities,False,False
TXN100994,2025-08-15,NIKE.COM,-32.0,Shopping,False,False
TXN100995,2025-08-15,ACME CORP DIRECT DEPOSIT,3195.37,Salary,False,False
TXN100996,2025-08-17,Nike Inc,-141.83,Shopping,False,False
TXN100997,2025-08-17,COURSERA.ORG,-53.96,Education,False,False
TXN100998,2025-08-18,TRADER JOE S #543,-39.32,Food,False,False
TXN100999,2025-08-20,CASH WITHDRAWAL ATM,-38.82,Miscellaneous,False,False
TXN101000,2025-08-20,STATE FARM INS,-143.22,Bills,False,False
TXN101001,2025-08-21,AIRBNB HMXY23,-160.8,Travel,False,False
TXN101002,2025-08-23,Target.com,-64.4,Shopping,False,False
TXN101003,2025-08-23,VENMO PAYMENT,-80.56,Miscellaneous,False,False
TXN101004,2025-08-24,CHIPOTLE MEXICAN GRILL,-9.37,Food,False,False
TXN101005,2025-08-24,NIKE STORE #221,-42.76,Shopping,False,False
TXN101006,2025-08-24,STARBUCKS #04521,-3.69,Food,False,False
TXN101007,2025-08-25,Chipotle Online,-9.53,Food,False,False
TXN101008,2025-08-26,VENMO*TRANSFER,-9.23,Miscellaneous,False,False
TXN101009,2025-08-26,"DoorDash, Inc.",-19.93,Food,False,False
TXN101010,2025-08-26,CVS.COM,-28.0,Healthcare,False,False
TXN101011,2025-08-26,PF #0233 MONTHLY,-13.48,Healthcare,False,False
TXN101012,2025-08-26,WHOLE FOODS MARKET,-56.37,Food,False,False
TXN101013,2025-08-27,ETSY.COM - SHOP12,-45.97,Shopping,False,False
TXN101014,2025-08-28,MAIN ST DINER,-24.01,Food,False,False
TXN101015,2025-08-28,WHOLE FOODS MARKET,-49.79,Food,False,False
TXN101016,2025-08-28,NIKE STORE #221,-30.85,Shopping,False,False
TXN101017,2025-08-29,UBER TECHNOLOGIES,-13.93,Travel,False,False
TXN101018,2025-08-29,ACME CORP PAYROLL DIRECT DEP,3187.96,Salary,False,False
TXN101019,2025-08-29,ETSY.COM - SHOP12,-39.26,Shopping,False,False
TXN101020,2025-08-30,Airbnb Inc,-679.21,Travel,False,False
TXN101021,2025-08-30,VENMO*TRANSFER,-93.64,Miscellaneous,False,False
TXN101022,2025-08-30,TRADER JOE S #543,-39.57,Food,False,False
TXN101023,2025-08-30,"DoorDash, Inc.",-19.42,Food,False,False
TXN101024,2025-08-31,VENMO PAYMENT,-102.46,Miscellaneous,False,False
TXN101025,2025-08-31,BEST BUY 00003210,-233.75,Shopping,False,False
TXN101026,2025-08-31,AMZN Mktp US,-87.14,Shopping,False,False
TXN101027,2025-08-31,SPOTIFY P1A2B3,-13.5,Entertainment,False,False
TXN101028,2025-08-31,RENT - PROPERTY MGMT CO,-1857.13,Bills,False,False
TXN101029,2025-09-01,TARGET T-1453,-76.46,Shopping,False,False
TXN101030,2025-09-01,PF #0233 MONTHLY,-25.03,Healthcare,False,False
TXN101031,2025-09-02,PLANET FITNESS,-12.81,Healthcare,True,False
TXN101032,2025-09-02,PLANET FITNESS,-12.81,Healthcare,False,False
TXN101033,2025-09-02,TARGET T-1453,-40.03,Shopping,False,False
TXN101034,2025-09-02,Whole Foods,-94.44,Food,False,False
TXN101035,2025-09-03,NETFLIX.COM,-15.52,Entertainment,False,False
TXN101036,2025-09-03,VENMO PAYMENT,-130.5,Miscellaneous,False,False
TXN101037,2025-09-05,VALVE CORP *STEAM,-31.59,Entertainment,False,False
TXN101038,2025-09-05,STATE UNIVERSITY BURSAR,-3340.57,Education,False,False
TXN101039,2025-09-05,FIDELITY INV,-300.45,Investment,False,False
TXN101040,2025-09-05,STARBUCKS COFFEE CO,-4.66,Food,False,False
TXN101041,2025-09-06,PF #0233 MONTHLY,-12.51,Healthcare,False,False
TXN101042,2025-09-06,SPOTIFY USA,-10.85,Entertainment,False,False
TXN101043,2025-09-07,Target.com,-17.49,Shopping,False,False
TXN101044,2025-09-07,WFM 102 AUSTIN TX,-36.03,Food,False,False
TXN101045,2025-09-07,Nike Inc,-171.08,Shopping,False,False
TXN101046,2025-09-07,TRADER JOE S #543,-77.65,Food,False,False
TXN101047,2025-09-08,Nike Inc,-127.05,Shopping,False,False
TXN101048,2025-09-10,Best Buy,-744.78,Shopping,False,False
TXN101049,2025-09-10,CASH WITHDRAWAL ATM,-159.52,Miscellaneous,False,False
TXN101050,2025-09-11,COMCAST XFINITY,-89.19,Utilities,False,False
TXN101051,2025-09-11,Amazon.com,-123.83,Shopping,False,False
TXN101052,2025-09-12,Target.com,-158.97,Shopping,False,False
TXN101053,2025-09-12,DOORDASH*RESTAURANT,-43.65,Food,False,False
TXN101054,2025-09-12,ACME CORP DIRECT DEPOSIT,3140.86,Salary,False,False
TXN101055,2025-09-13,STARBUCKS COFFEE CO,-5.73,Food,False,False
TXN101056,2025-09-14,AMC.COM,-38.24,Entertainment,False,False
TXN101057,2025-09-14,SQ *STARBUCKS,-5.28,Food,False,False
TXN101058,2025-09-14,Amazon.com,-191.44,Shopping,False,False
TXN101059,2025-09-14,VENMO PAYMENT,-94.34,Miscellaneous,False,False
TXN101060,2025-09-15,VERIZON WRLS,-75.12,Utilities,False,False
TXN101061,2025-09-15,SPOTIFY USA,-15.82,Entertainment,False,False
TXN101062,2025-09-17,SPOTIFY P1A2B3,-163.26,Entertainment,False,True
TXN101063,2025-09-17,ENTERPRISE RAC,-240.98,Travel,False,False
TXN101064,2025-09-19,AMC THEATRES,-36.63,Entertainment,False,False
TXN101065,2025-09-19,STATE FARM INS,-142.08,Bills,False,False
TXN101066,2025-09-20,Trader Joe's,-79.29,Food,False,False
TXN101067,2025-09-20,CVS PHARM,-83.34,Healthcare,False,False
TXN101068,2025-09-20,Chipotle Online,-129.03,Food,False,True
TXN101069,2025-09-21,WHOLE FOODS MARKET,-33.28,Food,False,False
TXN101070,2025-09-22,PLANET FITNESS,-21.42,Healthcare,False,False
TXN101071,2025-09-23,NIKE STORE #221,-57.01,Shopping,False,False
TXN101072,2025-09-25,THE CORNER DINER LLC,-25.32,Food,False,False
TXN101073,2025-09-26,DD *DOORDASH,-15.25,Food,False,False
TXN101074,2025-09-26,ACME CORP PAYROLL DIRECT DEP,3929.15,Salary,False,False
TXN101075,2025-09-27,STARBUCKS COFFEE CO,-7.88,Food,False,False
TXN101076,2025-09-28,STATE UNIVERSITY BURSAR,-2318.78,Education,False,False
TXN101077,2025-09-29,VENMO*TRANSFER,-89.38,Miscellaneous,False,False
